employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate,termreason
00-33744145,Gregory,Larson,Male,Michigan,Detroit,7/30/2023,Operations,Inventory Specialist,Bachelor,69366,Good,No,8/27/1980,,
00-66314078,Ryan,Mitchell,Male,New York,Rochester,9/14/2023,Sales,Sales Specialist,Bachelor,70063,Satisfactory,No,3/26/2002,,
00-69509188,Haley,Kim,Female,New York,Buffalo,4/21/2022,Sales,Sales Representative,Bachelor,70446,Satisfactory,Yes,2/26/1983,,
00-23082934,Jacqueline,Pace,Female,New York,Rochester,12/18/2023,Sales,Sales Manager,PhD,113226,Good,Yes,4/29/1973,,
00-36062717,Melody,Cowan,Female,New York,New York City,11/9/2022,Marketing,SEO Specialist,Bachelor,68459,Satisfactory,No,3/26/1985,,
00-54649538,Mary,Davis,Male,New York,Buffalo,1/7/2023,IT,Software Developer,Bachelor,113174,Good,Yes,2/26/1965,,
00-32711457,Christina,Jenkins,Female,New York,Rochester,7/11/2024,Sales,Sales Consultant,Bachelor,69553,Needs Improvement,No,2/28/1968,,
00-59158124,Karen,Hanson,Female,New York,New York City,7/31/2019,Customer Service,Help Desk Technician,Bachelor,65129,Good,No,6/26/1988,,
00-65885406,Cory,Wallace,Female,Michigan,Warren,8/14/2023,Customer Service,Help Desk Technician,Bachelor,82386,Good,No,12/21/1989,,
00-18718099,Linda,Contreras,Male,New York,Buffalo,11/27/2017,Sales,Sales Representative,Bachelor,64725,Good,No,8/13/1983,,
00-45787268,Robert,Walker,Male,New York,Buffalo,6/25/2016,Finance,Accountant,Bachelor,88156,Excellent,No,12/25/1964,,
00-46980400,Andrea,Wilson,Female,New York,Rochester,11/29/2021,IT,IT Support Specialist,Bachelor,50767,Good,No,8/21/1995,,
00-64928808,Terrence,Martinez,Female,New York,Buffalo,11/5/2017,Marketing,Content Creator,High School,60490,Satisfactory,No,6/20/1985,,
00-10432769,Robin,Gutierrez,Male,New York,Buffalo,11/15/2017,Operations,Inventory Specialist,High School,59635,Satisfactory,No,7/24/1994,,
00-25799382,Deanna,Mueller,Female,Virginia,Richmond,6/3/2018,Operations,Logistics Coordinator,Bachelor,61352,Needs Improvement,No,6/5/1975,,
00-21555506,Adrian,Brooks,Male,New York,Rochester,3/27/2020,Customer Service,Support Specialist,High School,56309,Satisfactory,No,9/7/1984,,
00-25604379,William,Adams,Female,New York,New York City,9/12/2024,IT,IT Support Specialist,High School,54302,Satisfactory,No,5/10/1975,,
00-21598781,Joseph,Roberson,Male,New York,New York City,11/5/2017,Sales,Sales Representative,Bachelor,64840,Satisfactory,Yes,4/22/1992,,
00-12698765,Regina,Nunez,Female,New York,Rochester,1/2/2023,Customer Service,Support Specialist,Bachelor,61851,Satisfactory,No,12/8/1994,,
00-95623611,Rachel,Perry,Male,New York,New York City,1/7/2018,HR,HR Coordinator,Bachelor,72228,Good,No,12/2/1990,,
00-43115824,Anthony,Gibbs,Female,New York,Rochester,11/23/2017,Sales,Sales Consultant,PhD,74051,Good,No,1/5/1980,,
00-35647136,Lisa,Wilkins,Female,New York,New York City,8/21/2023,Operations,Inventory Specialist,Bachelor,54250,Good,No,4/30/1996,,
00-51672868,Lonnie,Jackson,Male,New York,Rochester,8/10/2016,IT,System Administrator,Master,99671,Needs Improvement,Yes,9/4/1969,,
00-33891297,Victoria,Allen,Male,North Carolina,Greensboro,6/1/2017,Marketing,Content Creator,Bachelor,62223,Good,No,2/5/1983,,
00-65563827,James,Newman,Male,New York,Rochester,11/18/2017,Operations,Inventory Specialist,High School,57650,Satisfactory,No,5/17/1985,,
00-36739479,Brett,Frederick,Female,Illinois,Naperville,6/16/2017,IT,Software Developer,Master,94638,Excellent,No,10/10/1988,,
00-69001888,David,Fields,Female,New York,Buffalo,10/10/2017,IT,Software Developer,Bachelor,81820,Good,No,4/6/1984,,
00-87671284,Glenn,Strong,Female,New York,Rochester,7/20/2018,Marketing,Marketing Coordinator,Bachelor,70873,Good,Yes,1/19/2000,,
00-70354107,Eric,Hall,Female,New York,Buffalo,10/3/2023,Sales,Sales Specialist,PhD,60489,Satisfactory,No,10/17/1981,,
00-32880719,Laurie,Gordon,Male,New York,New York City,9/3/2015,Customer Service,Help Desk Technician,High School,62344,Good,No,4/9/1960,,
00-30898267,Barbara,Myers,Female,Pennsylvania,Philadelphia,10/23/2019,Marketing,Marketing Coordinator,Bachelor,67674,Satisfactory,No,7/30/1970,,
00-68230817,Courtney,Green,Female,Ohio,Columbus,8/3/2018,IT,Software Developer,Bachelor,74777,Excellent,Yes,5/27/1979,,
00-48747182,Erik,Morris,Male,New York,Buffalo,2/6/2017,Sales,Sales Representative,Bachelor,66657,Satisfactory,Yes,6/13/1995,,
00-84036002,Christopher,Kim,Female,Illinois,Chicago,9/2/2023,IT,System Administrator,Bachelor,76710,Good,No,5/30/1980,,
00-78890262,Kayla,Hernandez,Male,North Carolina,Greensboro,8/29/2023,Sales,Sales Specialist,PhD,64856,Excellent,No,8/27/1971,,
00-72772047,Jasmine,Knapp,Male,New York,Rochester,1/31/2017,IT,System Administrator,Bachelor,94959,Excellent,No,5/10/1971,,
00-98359849,Ashley,Johnson,Male,Michigan,Grand Rapids,10/13/2022,Sales,Sales Representative,Bachelor,62655,Satisfactory,No,9/17/1993,,
00-72712813,David,Chavez,Female,New York,New York City,9/3/2021,Sales,Sales Representative,Bachelor,64048,Satisfactory,No,8/23/1984,,
00-60722242,Kimberly,Lopez,Female,New York,Buffalo,9/11/2022,Operations,Logistics Coordinator,Bachelor,52078,Excellent,Yes,8/11/1984,,
00-24040914,Rachael,Phillips,Female,Michigan,Detroit,7/27/2022,IT,IT Support Specialist,High School,53535,Good,No,2/4/1977,,
00-66560392,Mary,Barber,Female,New York,New York City,11/10/2019,Operations,Inventory Specialist,Bachelor,63658,Good,No,4/11/1983,,
00-23449648,Kristi,Townsend,Male,New York,New York City,9/14/2017,Sales,Sales Consultant,Bachelor,97695,Satisfactory,Yes,11/14/1998,,
00-31843350,Brett,Miller,Male,Michigan,Grand Rapids,2/25/2019,IT,Software Developer,Master,85603,Good,Yes,5/19/1979,,
00-12919231,Courtney,Little,Male,New York,New York City,8/13/2019,Sales,Sales Consultant,Bachelor,93676,Good,No,10/26/1984,,
00-89668254,Michelle,Rodriguez,Female,Illinois,Aurora,12/27/2021,Sales,Sales Specialist,Master,72534,Good,No,5/10/1984,,
00-63597632,Caitlin,Rodriguez,Female,North Carolina,Raleigh,4/20/2019,Operations,Operations Manager,Master,97000,Good,Yes,10/13/1972,,
00-60092039,Jose,White,Male,New York,New York City,1/31/2021,IT,IT Support Specialist,High School,62461,Satisfactory,No,1/21/1986,,
00-63841858,Troy,Ward,Male,New York,Buffalo,11/22/2017,Operations,Operations Analyst,Bachelor,59959,Satisfactory,Yes,1/2/1993,,
00-78043121,Jared,Garcia,Male,New York,New York City,11/4/2016,Operations,Inventory Specialist,Bachelor,69136,Good,No,10/13/1998,,
00-46153018,Andrew,Jones,Female,New York,Buffalo,8/30/2024,Sales,Sales Consultant,Master,68600,Satisfactory,No,2/7/2000,,
00-13832610,Charles,Mcdaniel,Male,New York,New York City,5/26/2017,Operations,Logistics Coordinator,Bachelor,64547,Satisfactory,No,3/4/1984,,
00-90108005,Pamela,Schultz,Female,New York,New York City,6/24/2024,Customer Service,Customer Service Representative,Bachelor,62986,Good,Yes,10/17/1975,,
00-86234095,Lindsey,White,Male,New York,Rochester,1/4/2023,Customer Service,Customer Service Representative,Bachelor,67850,Good,No,12/29/1975,,
00-54714248,Rebecca,Keller,Male,New York,New York City,9/3/2023,Finance,Financial Analyst,Bachelor,88600,Satisfactory,Yes,12/7/1979,,
00-51509991,Catherine,Johnson,Male,New York,Rochester,5/14/2023,Operations,Logistics Coordinator,Bachelor,65498,Good,No,1/13/1964,,
00-56453084,Victoria,Webb,Female,North Carolina,Raleigh,8/27/2019,Marketing,Content Creator,High School,58598,Good,No,11/17/1961,,
00-10113173,Carol,Smith,Female,New York,New York City,7/22/2022,Sales,Sales Consultant,Master,84432,Good,No,8/23/1969,,
00-50437430,Judy,House,Female,New York,New York City,3/16/2017,Marketing,Content Creator,Bachelor,55291,Good,Yes,12/24/1974,,
00-37289414,Catherine,Herrera,Female,New York,New York City,7/21/2019,Operations,Inventory Specialist,High School,58522,Satisfactory,No,4/15/1997,,
00-30688043,William,Hernandez,Female,North Carolina,Greensboro,12/3/2022,HR,Recruiter,Bachelor,63502,Good,No,12/13/1998,,
00-74068039,Michael,Roach,Female,Ohio,Columbus,1/12/2017,Sales,Sales Representative,Bachelor,53146,Excellent,No,5/4/1998,,
00-83796808,Mark,Robinson,Female,New York,Buffalo,10/10/2022,Customer Service,Help Desk Technician,Bachelor,76624,Satisfactory,Yes,9/16/1978,,
00-73391831,Heather,Martinez,Male,Pennsylvania,Pittsburgh,4/17/2022,Sales,Sales Specialist,Master,68551,Satisfactory,No,5/29/1988,,
00-42580280,Timothy,Ashley,Male,New York,Rochester,5/16/2023,Operations,Inventory Specialist,Bachelor,60905,Needs Improvement,No,12/31/1964,,
00-27247299,Jean,Pearson,Female,New York,Buffalo,7/1/2017,Customer Service,Customer Service Representative,High School,62573,Good,No,1/29/1982,,
00-53904207,Julie,Simpson,Male,North Carolina,Raleigh,7/18/2024,Operations,Inventory Specialist,High School,63689,Good,No,2/27/1960,,
00-66987832,Stacey,Nielsen,Female,Ohio,Cincinnati,4/8/2021,Customer Service,Help Desk Technician,Bachelor,55237,Good,No,10/3/1975,,
00-56555725,Gerald,Mcdaniel,Female,Illinois,Naperville,12/11/2019,Finance,Accountant,Bachelor,68180,Satisfactory,No,9/12/1997,,
00-13609956,Jennifer,Hayden,Male,New York,Buffalo,2/9/2017,Finance,Accountant,Bachelor,67218,Good,No,2/11/1977,,
00-41562316,Brandy,Miranda,Male,New York,Rochester,5/2/2018,Sales,Sales Representative,Bachelor,69028,Excellent,No,2/4/1972,,
00-10213612,Gabriel,Harris,Female,New York,New York City,10/8/2021,Sales,Sales Representative,Bachelor,63958,Satisfactory,No,12/19/1971,,
00-96647914,Tony,Andrade,Female,New York,New York City,6/14/2017,Customer Service,Customer Service Representative,Bachelor,58179,Good,Yes,11/3/1998,,
00-15938855,Caitlyn,Nelson,Female,Pennsylvania,Allentown,5/4/2017,IT,System Administrator,Master,75777,Excellent,Yes,3/30/1984,,
00-55578549,Cindy,Lawson,Female,Florida,Orlando,6/16/2018,Finance,Financial Analyst,Bachelor,98374,Good,No,3/18/1976,,
00-30232996,James,Gomez,Male,New York,Rochester,12/15/2017,Operations,Operations Analyst,Bachelor,59546,Satisfactory,No,7/8/1992,,
00-74512027,Cynthia,Brown,Male,Florida,Orlando,3/6/2015,HR,HR Coordinator,Bachelor,68195,Good,Yes,6/12/1979,,
00-31950353,Pamela,Rubio,Male,Pennsylvania,Philadelphia,4/9/2018,Customer Service,Support Specialist,Bachelor,60618,Good,No,5/25/1987,,
00-24284867,Brenda,Carter,Male,New York,Rochester,11/18/2019,Sales,Sales Manager,PhD,122410,Needs Improvement,Yes,6/18/1968,,
00-23610361,Natalie,Clements,Female,New York,Buffalo,7/26/2022,Customer Service,Help Desk Technician,Bachelor,77505,Good,No,2/4/1974,,
00-11640743,Michael,Johnson,Female,New York,New York City,3/11/2017,Operations,Inventory Specialist,High School,57966,Good,Yes,10/19/1995,,
00-78044419,Lisa,Jordan,Male,New York,New York City,3/14/2018,Sales,Sales Specialist,Master,87523,Good,No,12/2/1990,,
00-75248523,Michael,Jones,Male,New York,New York City,9/13/2022,Operations,Operations Analyst,Master,77823,Good,Yes,6/24/1991,,
00-66701227,Nathan,Thomas,Female,New York,Buffalo,5/3/2023,Sales,Sales Representative,Bachelor,55678,Good,No,4/21/1994,,
00-44715287,David,Flores,Female,New York,Rochester,1/5/2023,Customer Service,Customer Service Representative,High School,60933,Good,No,12/17/1993,,
00-70434208,Jennifer,Lewis,Female,New York,New York City,8/9/2019,Operations,Operations Manager,Bachelor,92719,Good,No,3/19/1972,,
00-54971462,Laura,Roach,Female,New York,Rochester,8/7/2023,Operations,Logistics Coordinator,Bachelor,62287,Good,No,9/21/1979,,
00-34003439,Carl,Campbell,Female,New York,Buffalo,3/23/2024,Operations,Inventory Specialist,Bachelor,62563,Satisfactory,No,5/21/1984,,
00-61468716,Alison,Garcia,Female,Michigan,Detroit,4/18/2023,IT,Software Developer,Master,80311,Satisfactory,No,7/23/1992,,
00-10933716,Jennifer,Shah,Male,Illinois,Aurora,11/10/2018,Customer Service,Customer Service Representative,Bachelor,67109,Needs Improvement,Yes,4/3/1982,,
00-44606236,Michelle,Jones,Female,New York,New York City,12/13/2017,Operations,Inventory Specialist,High School,53148,Good,No,6/18/1999,,
00-71067638,Debbie,Fleming,Female,New York,Rochester,6/19/2019,IT,IT Support Specialist,High School,52832,Needs Improvement,No,7/10/1996,,
00-15347831,Louis,Flores,Male,New York,New York City,3/17/2016,Customer Service,Help Desk Technician,High School,59227,Good,No,7/12/1997,,
00-59271881,Brandon,Snyder,Female,New York,New York City,1/19/2016,Operations,Operations Analyst,Master,54675,Satisfactory,No,3/19/1982,,
00-59566126,Veronica,Fisher,Male,New York,Rochester,2/18/2017,Finance,Financial Analyst,PhD,79503,Satisfactory,No,2/11/1980,,
00-49747835,Shawn,Guzman,Male,New York,Buffalo,8/18/2023,Sales,Sales Representative,Bachelor,76076,Good,No,5/3/1996,,
00-45867744,Patrick,Ray,Female,Pennsylvania,Pittsburgh,4/21/2017,HR,Recruiter,Bachelor,66641,Satisfactory,No,8/30/1998,,
00-12351359,Andrew,Logan,Female,New York,Rochester,8/12/2019,Sales,Sales Representative,Bachelor,60192,Good,No,2/29/1992,,
00-14780174,Vanessa,Buck,Male,New York,Rochester,4/21/2021,Operations,Logistics Coordinator,Bachelor,65665,Satisfactory,Yes,5/3/2000,,
00-14914026,David,Rasmussen,Male,New York,New York City,1/15/2019,Customer Service,Customer Service Representative,Bachelor,58330,Good,No,2/27/1986,,
00-33519462,Paula,Hull,Male,New York,Rochester,1/16/2016,Sales,Sales Consultant,Master,106523,Satisfactory,No,12/13/1974,,
00-29413831,Matthew,Smith,Female,New York,New York City,7/2/2022,Operations,Inventory Specialist,Bachelor,63229,Good,Yes,8/19/1985,,
00-56356961,Cody,Lang,Female,Pennsylvania,Allentown,10/7/2024,Customer Service,Help Desk Technician,High School,62377,Needs Improvement,No,2/25/1999,,
00-42762641,Kevin,Stewart,Female,New York,Rochester,5/14/2024,Operations,Operations Analyst,Bachelor,66759,Excellent,No,12/22/1982,,
00-80270865,Richard,Hawkins,Female,New York,Buffalo,5/1/2020,Sales,Sales Representative,Bachelor,57040,Good,No,5/20/1991,,
00-53833963,Troy,Williams,Male,Virginia,Richmond,4/26/2018,Customer Service,Customer Service Representative,High School,58269,Needs Improvement,No,12/17/1981,,
00-95606010,Heather,Gibson,Female,New York,New York City,11/26/2023,Sales,Sales Representative,Bachelor,57071,Satisfactory,No,6/10/2002,,
00-78804339,Danielle,Lozano,Female,New York,New York City,11/23/2024,IT,IT Support Specialist,High School,51703,Needs Improvement,No,11/2/2002,,
00-95461939,Nathaniel,Williamson,Female,New York,Rochester,1/12/2023,Operations,Logistics Coordinator,Bachelor,54807,Excellent,Yes,5/12/1989,,
00-13004259,Jeffrey,Petersen,Female,New York,Buffalo,2/23/2017,Customer Service,Help Desk Technician,High School,54589,Good,No,3/18/1979,,
00-97630141,Daniel,Morris,Male,New York,Buffalo,9/25/2023,IT,System Administrator,Master,86491,Satisfactory,No,6/25/2004,,
00-68174698,Jennifer,Perez,Male,Ohio,Columbus,2/4/2024,IT,System Administrator,Master,82912,Excellent,No,8/18/1994,,
00-45027571,James,Barrera,Female,Michigan,Detroit,5/23/2024,Operations,Inventory Specialist,Bachelor,57139,Satisfactory,Yes,1/5/1995,,
00-82364511,Lisa,Medina,Female,North Carolina,Greensboro,1/2/2023,Customer Service,Help Desk Technician,High School,66624,Satisfactory,Yes,11/1/1992,,
00-16554015,Sarah,Parrish,Female,New York,Rochester,4/11/2018,Operations,Inventory Specialist,Bachelor,62713,Good,No,6/1/1975,,
00-68645850,Nicole,Williams,Female,New York,New York City,1/19/2017,Operations,Logistics Coordinator,Bachelor,56901,Excellent,No,1/16/1995,,
00-34926040,Stacey,Jones,Female,New York,Buffalo,5/8/2017,IT,System Administrator,Bachelor,81982,Good,Yes,12/26/1987,,
00-91151067,Hailey,Conner,Female,New York,Buffalo,5/28/2018,Operations,Logistics Coordinator,Bachelor,52037,Satisfactory,No,4/14/1997,,
00-48240309,Joseph,Jackson,Female,New York,Buffalo,2/23/2017,Operations,Inventory Specialist,Bachelor,55001,Good,No,4/17/1970,,
00-12512414,Brandy,Wilson,Female,New York,Buffalo,5/5/2023,Marketing,Content Creator,Bachelor,53210,Good,No,2/18/1996,,
00-46878825,Michelle,Mullins,Female,New York,Buffalo,12/11/2017,Finance,Financial Analyst,PhD,82167,Good,Yes,10/11/1966,,
00-95209019,Melissa,Woodard,Male,New York,Buffalo,9/5/2017,Operations,Logistics Coordinator,Bachelor,68617,Satisfactory,No,2/2/1983,,
00-12425706,Sean,Martinez,Male,New York,New York City,7/24/2022,Operations,Logistics Coordinator,Bachelor,63060,Satisfactory,Yes,3/6/2004,,
00-92058877,John,Woods,Female,Michigan,Warren,7/10/2017,Operations,Inventory Specialist,Bachelor,63103,Good,Yes,11/9/1984,,
00-71826611,Tiffany,Morris,Male,New York,Rochester,10/11/2021,IT,Software Developer,Bachelor,105881,Good,Yes,7/20/1996,,
00-54124348,Timothy,Davis,Female,Pennsylvania,Philadelphia,10/24/2020,Customer Service,Customer Service Representative,Bachelor,58709,Satisfactory,No,4/14/1985,,
00-11686744,Kenneth,Miller,Male,New York,Rochester,8/5/2018,IT,System Administrator,Bachelor,78444,Satisfactory,No,1/8/1984,,
00-69644085,Mary,Sanchez,Female,New York,Buffalo,9/9/2017,Operations,Logistics Coordinator,Bachelor,58027,Good,No,8/29/1977,,
00-38271272,Jill,Harris,Male,New York,Rochester,1/31/2019,Operations,Logistics Coordinator,Bachelor,72205,Good,Yes,6/11/1979,,
00-62353135,Charles,Simpson,Male,New York,New York City,3/24/2017,Sales,Sales Representative,Bachelor,79468,Excellent,No,2/9/1979,,
00-86680371,Alexander,Robinson,Female,New York,Rochester,11/13/2024,IT,IT Support Specialist,Bachelor,52841,Good,Yes,5/30/1976,,
00-85339864,Paul,Freeman,Female,New York,New York City,5/12/2024,Sales,Sales Representative,Bachelor,64802,Good,Yes,5/15/1994,,
00-81080601,Jason,Garza,Male,New York,New York City,7/24/2018,Sales,Sales Representative,Bachelor,68243,Satisfactory,Yes,8/26/1981,,
00-52323961,Willie,Edwards,Male,New York,Buffalo,5/2/2019,Operations,Logistics Coordinator,Bachelor,65787,Good,Yes,12/30/1990,,
00-30924610,Jeanette,Rios,Female,New York,New York City,11/26/2022,Operations,Operations Analyst,Master,70418,Satisfactory,Yes,9/17/1961,,
00-57194493,William,Sloan,Female,Pennsylvania,Allentown,3/25/2020,IT,Software Developer,Bachelor,80786,Good,Yes,6/22/1993,,
00-13141814,Sabrina,Cruz,Male,New York,New York City,6/25/2023,Sales,Sales Specialist,Bachelor,88178,Good,No,10/29/1970,,
00-75868272,Miranda,Palmer,Female,Illinois,Chicago,10/29/2024,Marketing,Marketing Manager,Master,89280,Good,No,7/13/1971,,
00-27676124,Ricardo,Jones,Female,New York,Buffalo,6/14/2018,Customer Service,Support Specialist,Bachelor,67433,Satisfactory,No,9/3/1971,,
00-63116625,Frank,Parker,Male,New York,New York City,12/4/2017,Marketing,Content Creator,High School,55213,Good,No,1/22/1986,,
00-48835762,Barbara,Garcia,Male,New York,Rochester,6/29/2017,Marketing,Content Creator,High School,60985,Satisfactory,No,4/8/1999,,
00-63836946,Nancy,Mcgee,Male,New York,Buffalo,4/3/2020,Operations,Inventory Specialist,High School,64572,Good,No,1/25/2001,,
00-39226259,Allen,Murray,Female,New York,Rochester,4/14/2019,IT,Software Developer,Master,89690,Needs Improvement,No,2/7/1998,,
00-52869611,Anthony,Stanley,Male,Michigan,Detroit,6/25/2023,Operations,Logistics Coordinator,Bachelor,62867,Needs Improvement,No,10/26/1998,,
00-99152055,Michael,Wilson,Female,New York,New York City,8/2/2023,Sales,Sales Representative,Bachelor,74371,Good,No,9/11/1982,,
00-95390990,Christopher,Reynolds,Female,New York,New York City,2/28/2017,Sales,Sales Specialist,Master,54923,Good,Yes,6/15/1962,,
00-62636618,Randy,Jordan,Female,New York,Buffalo,5/10/2017,Operations,Logistics Coordinator,Bachelor,53401,Good,Yes,10/5/1987,,
